# dft_x model_x dft_y model_y dft_z model_z diff_x diff_y diff_z
-0.910812 -0.913296 -0.136832 -0.170066 0.381035 0.400224 0.002484 0.033234 0.019189
0.458476 0.471524 0.026588 0.038272 0.312163 0.320008 0.013048 0.011684 0.007845
-0.261328 -0.292033 0.120609 0.124337 -0.629988 -0.646217 0.030705 0.003729 0.016228
0.454919 0.444083 0.103742 0.103966 -0.319545 -0.321655 0.010835 0.000224 0.002110
0.509498 0.500416 0.220674 0.266550 -0.574465 -0.581912 0.009083 0.045875 0.007447
0.277477 0.295175 0.588605 0.577389 0.712519 0.711964 0.017699 0.011216 0.000556
0.704244 0.703887 0.339445 0.343948 -0.884842 -0.915896 0.000357 0.004503 0.031054
-0.100895 -0.095366 -0.063305 -0.130521 -0.148280 -0.141726 0.005529 0.067216 0.006555
-0.542735 -0.529337 -0.091990 -0.086414 0.649196 0.657068 0.013398 0.005575 0.007871
0.014940 0.023284 -0.614699 -0.596856 -0.028761 -0.042118 0.008344 0.017843 0.013357
0.126761 0.132515 0.627496 0.620757 0.243139 0.229990 0.005754 0.006739 0.013148
0.781024 0.776448 0.088122 0.092680 -0.142466 -0.155680 0.004576 0.004558 0.013213
0.058496 0.068069 0.376678 0.365765 -0.016878 0.004473 0.009573 0.010913 0.021351
0.172175 0.158515 0.272090 0.288933 -0.003324 -0.070254 0.013660 0.016844 0.066930
0.051587 0.061060 -0.070410 -0.049082 0.069032 0.073228 0.009473 0.021328 0.004196
0.036460 0.019437 -0.661129 -0.667563 -0.220134 -0.211085 0.017022 0.006435 0.009049
0.162143 0.153243 -0.022812 -0.039929 -0.286466 -0.288885 0.008900 0.017118 0.002418
0.281236 0.263586 0.022501 -0.018504 -0.089717 -0.112885 0.017650 0.041005 0.023168
-0.764570 -0.784201 0.634938 0.640828 0.314705 0.299567 0.019631 0.005890 0.015138
-0.019013 -0.017032 0.342039 0.347242 -0.089400 -0.092140 0.001981 0.005202 0.002740
0.081965 0.049842 0.450213 0.439060 0.137097 0.150763 0.032123 0.011153 0.013667
-0.688009 -0.660820 0.672090 0.658587 0.458877 0.463802 0.027189 0.013503 0.004925
-0.024931 -0.036258 0.067992 0.038374 -0.097609 -0.052874 0.011327 0.029618 0.044735
0.198215 0.232148 -0.465893 -0.485091 0.210019 0.265887 0.033933 0.019198 0.055868
0.287890 0.252837 0.125102 0.158865 -0.223135 -0.199799 0.035053 0.033763 0.023336
0.081363 0.057713 0.740208 0.736221 0.434861 0.446867 0.023649 0.003987 0.012006
0.232773 0.260219 0.603297 0.562374 0.067234 0.072731 0.027446 0.040923 0.005497
-0.126634 -0.066130 0.075978 0.031618 0.509602 0.545893 0.060504 0.044360 0.036292
0.531878 0.537229 -0.172550 -0.146729 0.049884 0.035745 0.005351 0.025821 0.014139
0.826440 0.832898 -0.039863 -0.033850 -0.357878 -0.350798 0.006458 0.006013 0.007080
0.130034 0.138185 -0.243262 -0.253779 -0.284491 -0.262556 0.008151 0.010516 0.021935
0.608582 0.604818 0.211326 0.219156 0.075376 0.076952 0.003764 0.007830 0.001576
-0.896283 -0.899818 -0.395395 -0.379118 -0.519958 -0.519103 0.003535 0.016277 0.000855
-0.411309 -0.425432 -0.219262 -0.187517 -0.198001 -0.180613 0.014123 0.031744 0.017388
-0.274878 -0.274808 0.046684 0.034556 0.210500 0.183233 0.000070 0.012128 0.027267
0.682317 0.689528 0.546197 0.525697 0.310524 0.325808 0.007211 0.020500 0.015284
-0.210948 -0.201088 0.164333 0.145894 0.192726 0.177997 0.009860 0.018439 0.014729
0.526058 0.486847 0.106685 0.132980 -0.571017 -0.547436 0.039211 0.026295 0.023581
0.550884 0.566912 -0.919636 -0.931745 0.093674 0.112793 0.016028 0.012109 0.019119
-0.026823 -0.028692 1.047844 1.054907 0.015201 0.026716 0.001870 0.007063 0.011515
-0.180666 -0.153168 -0.323951 -0.339299 0.151727 0.144791 0.027499 0.015348 0.006936
-0.136948 -0.135277 0.222512 0.211399 -0.120766 -0.145102 0.001671 0.011113 0.024336
-0.646652 -0.601941 -0.651837 -0.632425 -0.523387 -0.477572 0.044711 0.019412 0.045815
-0.756716 -0.793512 0.735067 0.690809 -0.310951 -0.335373 0.036795 0.044257 0.024422
-0.351027 -0.344296 0.447444 0.429250 0.411011 0.423911 0.006732 0.018194 0.012900
-0.416967 -0.397579 0.067245 0.066180 0.042326 0.061795 0.019389 0.001065 0.019469
-0.745898 -0.721733 -0.097711 -0.078833 0.461408 0.492788 0.024164 0.018878 0.031380
-0.258408 -0.251639 0.473373 0.483662 0.048501 0.069833 0.006768 0.010289 0.021331
-0.474262 -0.488690 0.080300 0.078293 -0.102523 -0.094074 0.014428 0.002006 0.008449
-0.137054 -0.167035 0.208939 0.209619 -0.138897 -0.140610 0.029981 0.000679 0.001712
0.385175 0.355563 0.376498 0.387669 -0.356253 -0.370560 0.029612 0.011171 0.014307
-0.580615 -0.586473 -0.546199 -0.522285 0.244982 0.231682 0.005858 0.023914 0.013300
-0.216217 -0.207020 0.263492 0.290958 0.290141 0.284671 0.009197 0.027466 0.005470
0.320046 0.321829 -0.084380 -0.077224 0.369330 0.325807 0.001783 0.007156 0.043523
0.771744 0.752924 -0.466277 -0.448431 -0.458974 -0.426566 0.018821 0.017845 0.032408
0.280760 0.323468 -0.497770 -0.467678 -0.412365 -0.419909 0.042708 0.030092 0.007544
0.392004 0.367987 0.515755 0.556525 0.005068 0.017294 0.024017 0.040769 0.012226
-0.537766 -0.549523 -0.212683 -0.186573 -0.018529 -0.038968 0.011757 0.026110 0.020439
-0.983465 -0.977277 -0.227691 -0.216971 0.311609 0.301383 0.006188 0.010721 0.010226
0.618920 0.631895 0.947978 0.928843 0.737489 0.727599 0.012976 0.019136 0.009889
-0.053106 -0.080497 0.437407 0.447305 -0.291948 -0.295795 0.027391 0.009898 0.003847
0.640066 0.661364 0.219172 0.230650 0.045184 0.037820 0.021299 0.011478 0.007364
-0.532142 -0.519453 -0.506844 -0.467184 -0.023474 -0.036421 0.012689 0.039659 0.012946
0.679243 0.683752 -0.536975 -0.516174 0.293448 0.313581 0.004508 0.020800 0.020133
0.475960 0.456798 -0.042185 -0.079176 -0.159494 -0.155071 0.019162 0.036991 0.004423
-0.439588 -0.419827 -0.547447 -0.559693 0.095131 0.034532 0.019760 0.012245 0.060599
0.150350 0.136305 -0.783647 -0.755376 -0.332300 -0.307723 0.014044 0.028271 0.024577
0.381125 0.398992 -0.176106 -0.182587 0.134365 0.135315 0.017867 0.006481 0.000950
-0.532399 -0.511245 1.374456 1.359728 0.977931 0.947698 0.021154 0.014729 0.030234
-0.550169 -0.535696 0.663393 0.685340 -0.058850 -0.054982 0.014473 0.021947 0.003868
0.267219 0.224094 -0.703605 -0.691402 -1.802240 -1.781962 0.043125 0.012203 0.020278
0.069295 0.052505 -0.877207 -0.861058 0.086681 0.092459 0.016790 0.016148 0.005778
0.012834 -0.007385 -0.599106 -0.640535 0.392477 0.372855 0.020219 0.041430 0.019622
-0.002391 -0.025689 -0.082699 -0.091964 -0.058305 -0.065722 0.023298 0.009264 0.007416
-0.007050 -0.012924 -0.540247 -0.500780 -0.385811 -0.400044 0.005874 0.039466 0.014233
0.223534 0.229762 -0.557815 -0.551898 -0.154160 -0.133748 0.006228 0.005917 0.020412
0.204858 0.190263 0.391681 0.403264 0.006857 -0.003010 0.014596 0.011583 0.009867
0.286866 0.251587 -0.244741 -0.271730 0.164796 0.152415 0.035279 0.026989 0.012381
0.272927 0.275216 -0.096179 -0.066669 -0.260154 -0.267341 0.002289 0.029510 0.007187
0.378759 0.384943 -0.198032 -0.183954 0.245258 0.260730 0.006183 0.014078 0.015473
-0.182954 -0.226397 0.081565 0.055994 0.912415 0.896272 0.043443 0.025571 0.016143
-0.300833 -0.304182 1.074533 1.063449 -0.042647 -0.032877 0.003350 0.011084 0.009769
-0.693365 -0.674340 -0.629606 -0.650128 0.089545 0.045046 0.019025 0.020521 0.044500
-0.869752 -0.872348 -0.256510 -0.243644 -1.152066 -1.180837 0.002595 0.012867 0.028770
0.235445 0.248977 -0.816689 -0.797740 0.725604 0.710579 0.013533 0.018949 0.015025
-0.389319 -0.365510 0.124548 0.093222 0.448545 0.441966 0.023809 0.031326 0.006578
-0.098390 -0.095664 0.109826 0.131810 0.104910 0.108788 0.002726 0.021984 0.003877
0.339841 0.349531 -0.337414 -0.348139 -0.107127 -0.108426 0.009690 0.010726 0.001299
0.379887 0.366910 -0.106574 -0.122063 0.179164 0.185001 0.012977 0.015490 0.005837
0.553338 0.549515 -0.069260 -0.054836 -0.332462 -0.315496 0.003823 0.014424 0.016966
-0.481125 -0.472152 0.593092 0.587299 -0.017896 0.007804 0.008973 0.005793 0.025700
0.531809 0.486326 -0.003032 -0.005890 -0.219894 -0.248735 0.045483 0.002859 0.028841
-0.111506 -0.090228 -0.367015 -0.372302 -0.121094 -0.042188 0.021278 0.005287 0.078906
-0.631506 -0.607133 -0.183923 -0.176006 -0.615537 -0.637306 0.024373 0.007918 0.021768
-0.485137 -0.469603 0.403716 0.415311 -0.019748 -0.029422 0.015534 0.011595 0.009674
-0.442610 -0.482513 -0.117131 -0.111177 -0.375796 -0.326204 0.039902 0.005954 0.049592
0.004500 0.017345 0.374964 0.322545 0.060660 0.073205 0.012844 0.052419 0.012545
-0.525172 -0.497073 0.039424 0.028513 0.499344 0.487553 0.028099 0.010911 0.011791
0.448773 0.484612 -0.623880 -0.635702 0.335252 0.330990 0.035838 0.011822 0.004262
-1.137529 -1.145923 -0.537804 -0.554607 0.678643 0.683731 0.008395 0.016803 0.005088
0.693470 0.681220 0.961555 0.987484 -0.697132 -0.645461 0.012250 0.025929 0.051671
0.310946 0.290177 0.035547 0.005396 -0.562158 -0.609038 0.020769 0.030151 0.046880
-0.050773 -0.068833 0.310038 0.327600 0.107820 0.126605 0.018060 0.017562 0.018785
-0.261438 -0.240520 0.032712 0.071174 -0.460851 -0.451474 0.020918 0.038462 0.009377
0.482284 0.509875 0.417317 0.418036 -0.688553 -0.741142 0.027591 0.000719 0.052589
0.182812 0.152211 0.604957 0.617419 0.252104 0.254184 0.030601 0.012462 0.002080
0.072900 0.051249 0.300214 0.321407 -0.057727 -0.040450 0.021651 0.021194 0.017277
0.858065 0.821660 -0.553764 -0.591982 -0.479028 -0.403750 0.036405 0.038218 0.075279
-0.591837 -0.585699 0.185495 0.161779 0.053602 0.051728 0.006139 0.023716 0.001874
0.567576 0.585296 0.252899 0.242601 0.258311 0.279384 0.017719 0.010297 0.021073
0.333823 0.290636 0.744833 0.797158 0.066163 0.024095 0.043186 0.052325 0.042067
0.110556 0.120924 0.126463 0.084896 0.124591 0.100174 0.010368 0.041567 0.024417
-0.341891 -0.306040 -0.404268 -0.411328 0.283765 0.299742 0.035851 0.007059 0.015978
-0.140238 -0.149925 0.474296 0.483830 0.304769 0.330473 0.009687 0.009534 0.025704
-0.380933 -0.372184 0.364468 0.390984 0.113006 0.139104 0.008749 0.026516 0.026098
-0.673208 -0.690286 -0.504387 -0.522217 -0.206216 -0.283082 0.017077 0.017830 0.076867
0.272109 0.278218 0.022331 -0.009501 0.311797 0.333860 0.006109 0.031832 0.022063
0.678341 0.708616 -0.010722 0.005433 -0.851516 -0.847836 0.030275 0.016155 0.003680
0.714309 0.698687 -0.572513 -0.583769 -0.167755 -0.167856 0.015621 0.011256 0.000101
0.812023 0.833672 -0.451885 -0.460307 -0.655849 -0.687228 0.021649 0.008422 0.031380
0.256243 0.289845 -0.298867 -0.292676 0.454394 0.409474 0.033602 0.006192 0.044919
-1.138764 -1.151575 0.421452 0.445405 0.048056 0.045474 0.012811 0.023953 0.002582
-0.756607 -0.769253 -0.391468 -0.430766 0.043694 0.063745 0.012646 0.039298 0.020052
-0.109029 -0.076736 -0.374526 -0.375815 -0.239066 -0.254270 0.032293 0.001289 0.015204
0.068042 0.087804 0.079244 0.093969 -0.570477 -0.507602 0.019762 0.014725 0.062875
-0.156350 -0.137704 -0.202880 -0.224776 -0.156435 -0.188477 0.018646 0.021896 0.032042
0.063923 0.117906 -0.191301 -0.220532 -0.259956 -0.222399 0.053984 0.029231 0.037557
-0.368682 -0.352481 0.668314 0.656064 0.689213 0.667586 0.016201 0.012250 0.021627
-0.401385 -0.400492 -0.791701 -0.811385 -0.113938 -0.138737 0.000893 0.019683 0.024799
0.381815 0.381697 0.809927 0.815614 0.862778 0.862520 0.000118 0.005687 0.000258
-0.054755 -0.077937 0.267673 0.261046 0.657611 0.657881 0.023182 0.006628 0.000269
0.520268 0.488611 0.285415 0.278882 0.162769 0.179324 0.031657 0.006533 0.016555
-0.492593 -0.511925 -0.553583 -0.564828 -0.405535 -0.424688 0.019332 0.011244 0.019153
-0.585615 -0.603573 -0.291272 -0.289617 -0.611791 -0.607749 0.017958 0.001654 0.004042
0.159807 0.174357 -0.503005 -0.522813 -0.014730 0.001708 0.014550 0.019808 0.016438
0.746319 0.767290 -0.882153 -0.892196 -0.497566 -0.517242 0.020971 0.010043 0.019676
0.278265 0.236532 -0.114459 -0.110524 -0.043321 -0.043143 0.041733 0.003934 0.000179
-0.678308 -0.697478 0.203777 0.191723 0.423464 0.425739 0.019171 0.012054 0.002275
-0.529249 -0.531712 0.104639 0.104826 -0.576683 -0.571383 0.002463 0.000187 0.005301
-0.736949 -0.739295 0.551539 0.555497 0.047402 0.040970 0.002346 0.003957 0.006432
-0.089549 -0.081485 0.663273 0.675508 0.673414 0.672451 0.008064 0.012235 0.000963
1.063952 1.082270 0.720715 0.769102 -0.237738 -0.266141 0.018318 0.048386 0.028403
-0.085587 -0.088611 -0.097852 -0.096380 -0.157587 -0.151031 0.003024 0.001472 0.006556
0.692838 0.710201 -0.359397 -0.355696 0.740107 0.703760 0.017363 0.003701 0.036347
-0.299570 -0.291427 0.002856 -0.009224 0.070469 0.063529 0.008142 0.012080 0.006941
0.419400 0.401050 -0.071259 -0.075938 -0.154695 -0.125692 0.018350 0.004679 0.029003
0.040054 0.039731 0.351489 0.326583 -0.103968 -0.078626 0.000323 0.024906 0.025342
0.343280 0.337364 0.177101 0.156650 -0.640339 -0.647537 0.005916 0.020451 0.007198
0.520619 0.543305 0.990604 0.999300 0.352637 0.351572 0.022685 0.008696 0.001064
-0.326398 -0.371637 -0.607014 -0.600544 0.785187 0.747107 0.045239 0.006470 0.038080
-0.157465 -0.144933 -0.201813 -0.173816 0.498361 0.458525 0.012532 0.027997 0.039835
0.572032 0.564115 -0.548741 -0.588156 0.154980 0.114451 0.007917 0.039415 0.040528
-0.517222 -0.517305 -0.253935 -0.239702 0.164158 0.177124 0.000083 0.014232 0.012966
0.499288 0.483485 -0.220664 -0.195321 0.306973 0.316763 0.015803 0.025344 0.009790
0.356944 0.350113 0.209085 0.217288 -0.337529 -0.319895 0.006831 0.008204 0.017634
0.087941 0.097101 -0.417127 -0.402040 -0.036610 0.003888 0.009160 0.015086 0.040498
0.192811 0.212588 0.993463 0.984397 0.049611 0.062481 0.019777 0.009066 0.012870
0.476090 0.458350 -0.401416 -0.400385 -0.192687 -0.205298 0.017739 0.001031 0.012611
0.592317 0.562054 0.551123 0.554901 -0.343967 -0.333145 0.030263 0.003777 0.010822
0.495786 0.511845 -0.109913 -0.098817 -0.146396 -0.155140 0.016059 0.011096 0.008744
-0.010696 -0.002945 0.041017 0.057823 0.295839 0.302654 0.007752 0.016806 0.006815
0.079545 0.078521 -0.017956 -0.025658 0.392941 0.381182 0.001024 0.007703 0.011760
0.010740 0.017925 0.645329 0.670506 -0.185669 -0.187797 0.007185 0.025177 0.002127
-0.071615 -0.058910 -0.530308 -0.517664 -0.148136 -0.157849 0.012704 0.012645 0.009713
-0.430894 -0.399082 0.407923 0.399208 0.333026 0.344222 0.031812 0.008715 0.011196
0.297588 0.317097 0.499562 0.532435 0.093728 0.090247 0.019509 0.032873 0.003481
0.064645 0.043940 -0.518529 -0.535891 -0.042471 -0.048465 0.020705 0.017363 0.005994
0.520854 0.501869 -0.227639 -0.221972 -0.570962 -0.573541 0.018985 0.005667 0.002579
-0.908385 -0.901254 0.941493 0.962422 0.202570 0.211412 0.007131 0.020930 0.008841
-0.205940 -0.217746 0.152917 0.150742 0.238806 0.252275 0.011806 0.002175 0.013469
0.629587 0.610779 -0.023727 -0.042836 -0.159002 -0.104297 0.018808 0.019109 0.054704
-0.180164 -0.224152 -0.155408 -0.153038 -0.035999 -0.015064 0.043988 0.002370 0.020935
-0.589914 -0.585269 -0.152911 -0.135458 -0.669479 -0.659800 0.004645 0.017453 0.009680
0.485215 0.450740 -0.058220 -0.086198 -0.139423 -0.173009 0.034475 0.027978 0.033586
-0.334899 -0.331447 0.523263 0.535704 0.757769 0.818204 0.003452 0.012441 0.060435
-0.495318 -0.517835 0.388913 0.373122 -0.058386 -0.055246 0.022518 0.015791 0.003140
0.295356 0.321603 0.327339 0.366453 0.140441 0.091912 0.026247 0.039113 0.048529
0.560854 0.548392 0.066746 0.094831 -0.351628 -0.340911 0.012462 0.028085 0.010716
-0.296012 -0.279438 0.195704 0.178868 0.996497 0.985268 0.016574 0.016836 0.011229
-0.463386 -0.464386 -0.303156 -0.294407 -1.507367 -1.505719 0.001001 0.008748 0.001648
-0.132470 -0.144590 0.536596 0.542727 0.242377 0.259298 0.012120 0.006131 0.016922
-0.174192 -0.163800 -0.662181 -0.661608 -0.078871 -0.070674 0.010392 0.000573 0.008197
1.338108 1.356899 0.431350 0.448665 0.506403 0.506785 0.018791 0.017315 0.000382
-0.089166 -0.087358 0.201264 0.205491 0.392819 0.392835 0.001808 0.004227 0.000015
0.332670 0.311440 0.026188 0.034146 -0.130457 -0.146009 0.021230 0.007958 0.015552
0.400846 0.415655 -1.420687 -1.408140 -1.297970 -1.290027 0.014809 0.012547 0.007942
0.281148 0.239475 -0.216861 -0.247560 0.193715 0.209858 0.041673 0.030699 0.016144
-0.086961 -0.106616 0.095401 0.077483 0.658167 0.690604 0.019655 0.017918 0.032437
0.341262 0.347020 0.748085 0.754361 1.470753 1.462097 0.005758 0.006276 0.008656
0.632383 0.635455 0.169312 0.158029 -0.759554 -0.729271 0.003072 0.011283 0.030284
0.087610 0.122872 0.240419 0.236699 -0.528459 -0.500059 0.035262 0.003720 0.028399
0.162497 0.156337 -0.017925 -0.004625 0.470031 0.490550 0.006161 0.013301 0.020519
0.095309 0.096764 -0.340473 -0.334282 0.604791 0.561766 0.001455 0.006190 0.043026
-0.345792 -0.361596 -0.463900 -0.467825 -0.731027 -0.730775 0.015804 0.003925 0.000252
0.061261 0.067698 -0.615901 -0.579983 -0.210354 -0.194366 0.006436 0.035918 0.015988
0.455050 0.478668 -0.425672 -0.379625 -0.487955 -0.480187 0.023618 0.046047 0.007768
-0.658523 -0.634898 -0.244533 -0.251451 0.196135 0.215637 0.023625 0.006918 0.019502
-0.449869 -0.425158 0.148628 0.093313 -0.130318 -0.123627 0.024711 0.055314 0.006691
0.169764 0.160283 0.594451 0.620825 -0.410020 -0.400887 0.009482 0.026374 0.009133
-0.806690 -0.813576 -0.642147 -0.658738 0.451612 0.458423 0.006886 0.016592 0.006812
-0.028448 -0.042473 -0.285576 -0.287794 -0.361869 -0.332034 0.014025 0.002218 0.029835
-0.653879 -0.667445 0.655465 0.662799 -0.432360 -0.410035 0.013567 0.007334 0.022325
0.222692 0.257754 -0.451971 -0.457662 0.216156 0.198422 0.035062 0.005690 0.017734
-0.444848 -0.425664 0.437167 0.429830 0.028699 0.052786 0.019184 0.007337 0.024087
0.537812 0.517891 -0.636837 -0.647915 0.020541 0.039868 0.019921 0.011077 0.019327
0.548761 0.542609 -0.839090 -0.839430 -0.396170 -0.408665 0.006152 0.000340 0.012494
1.418548 1.429734 0.322855 0.297381 -0.908256 -0.914439 0.011186 0.025473 0.006183
0.206313 0.211890 0.225856 0.217772 -0.214432 -0.223812 0.005576 0.008084 0.009380
-0.012344 -0.008778 -0.837232 -0.839781 -0.014322 -0.010582 0.003566 0.002549 0.003740
-0.370189 -0.368298 -0.265554 -0.267489 -0.338195 -0.326885 0.001891 0.001935 0.011310
0.544545 0.560860 -0.016606 -0.047339 1.333941 1.290222 0.016315 0.030733 0.043719
-0.251191 -0.247811 -0.146360 -0.151362 0.477444 0.449906 0.003380 0.005002 0.027539
-0.037273 -0.029508 -0.025217 -0.032292 -0.037243 -0.059957 0.007765 0.007075 0.022715
-0.023811 -0.034802 -0.373203 -0.383830 -0.359122 -0.353246 0.010991 0.010627 0.005876
0.283057 0.243068 0.246378 0.265201 -1.028903 -1.019401 0.039988 0.018823 0.009502
0.662952 0.632564 -0.305934 -0.309625 -0.649111 -0.606595 0.030388 0.003691 0.042516
0.459591 0.494910 0.290808 0.291355 0.215832 0.193996 0.035318 0.000547 0.021837
-0.080213 -0.090303 0.203501 0.205901 -0.218231 -0.218740 0.010090 0.002400 0.000510
-1.033068 -1.020276 0.464346 0.477059 -0.562921 -0.547695 0.012792 0.012713 0.015226
-0.759868 -0.769407 -0.940706 -0.938936 -0.738038 -0.733144 0.009538 0.001770 0.004894
0.561731 0.571567 -0.554106 -0.552227 0.176253 0.166007 0.009835 0.001879 0.010246
0.531833 0.543594 0.268150 0.261915 0.897512 0.848738 0.011761 0.006236 0.048774
0.337464 0.378281 1.067232 1.083346 0.644592 0.645597 0.040817 0.016114 0.001005
1.380314 1.380219 -0.560462 -0.541142 0.921744 0.894811 0.000096 0.019320 0.026933
-0.378287 -0.373460 0.521481 0.485784 -0.167765 -0.175936 0.004827 0.035697 0.008171
-0.568414 -0.564771 -0.665974 -0.675730 -0.228806 -0.226073 0.003643 0.009756 0.002733
0.437814 0.450863 0.641057 0.631636 -0.525318 -0.490448 0.013049 0.009421 0.034869
0.081298 0.056847 -0.491344 -0.519324 0.025922 0.020183 0.024451 0.027980 0.005739
0.602520 0.613906 0.596158 0.598613 0.990863 1.021171 0.011386 0.002455 0.030308
0.769776 0.756532 0.491156 0.497454 0.963238 0.959032 0.013244 0.006298 0.004206
0.122819 0.128016 -0.439936 -0.421720 -0.395184 -0.388525 0.005197 0.018216 0.006659
0.067053 0.141692 0.114580 0.119859 -0.149424 -0.175138 0.074639 0.005279 0.025713
-0.218790 -0.274852 0.273526 0.203511 -0.683937 -0.695883 0.056062 0.070015 0.011946
-0.523744 -0.526433 0.876652 0.855844 -0.333368 -0.290962 0.002690 0.020808 0.042405
0.406863 0.377474 0.149245 0.183514 -0.660571 -0.660633 0.029389 0.034269 0.000062
0.052518 0.043200 0.112736 0.129032 -0.001716 -0.037730 0.009319 0.016296 0.036014
-0.634031 -0.606350 -0.348521 -0.349045 0.195835 0.189900 0.027681 0.000524 0.005935
0.170021 0.151636 -1.493905 -1.508390 0.770832 0.739732 0.018385 0.014485 0.031100
0.125758 0.110937 -1.032699 -1.015834 -0.167198 -0.194526 0.014821 0.016865 0.027328
-1.099251 -1.094273 -0.181599 -0.171001 0.173422 0.164463 0.004978 0.010598 0.008958
0.386741 0.376386 -0.773585 -0.785789 0.623702 0.649800 0.010355 0.012204 0.026097
0.395226 0.397548 -0.549838 -0.533057 -0.028247 -0.036293 0.002323 0.016780 0.008046
0.441888 0.444599 0.144807 0.147660 0.248431 0.262469 0.002711 0.002853 0.014038
-0.007071 -0.044195 -0.697084 -0.718378 -1.155334 -1.135923 0.037124 0.021293 0.019411
-0.983370 -0.957559 0.978994 1.000187 0.608435 0.621113 0.025811 0.021193 0.012678
