atom_id_ref,layer,component,ΔBEC_xx,x,y,ΔBEC_xy,ΔBEC_xz,ΔBEC_yx,ΔBEC_yy,ΔBEC_yz,ΔBEC_zx,ΔBEC_zy,ΔBEC_zz
30189,A,zy,,36.603,86.6914,,,,,,,-0.09685895,
30201,A,zy,,36.603,90.5443,,,,,,,0.21284780000000003,
28293,A,zy,,21.1912,94.3973,,,,,,,-0.09918759999999999,
28773,A,zy,,25.0442,94.3973,,,,,,,0.21484789999999998,
29253,A,zy,,28.8971,94.3973,,,,,,,-0.0991002,
29733,A,zy,,32.7501,94.3973,,,,,,,0.2150857,
30213,A,zy,,36.603,94.3973,,,,,,,-0.1007716,
28305,A,zy,,21.1912,98.2502,,,,,,,0.2147519,
28785,A,zy,,25.0442,98.2502,,,,,,,-0.09867128,
29265,A,zy,,28.8971,98.2502,,,,,,,0.21573179999999997,
29745,A,zy,,32.7501,98.2502,,,,,,,-0.0997133,
30225,A,zy,,36.603,98.2502,,,,,,,0.21443039999999997,
28317,A,zy,,21.1912,102.103,,,,,,,-0.1003238,
28797,A,zy,,25.0442,102.103,,,,,,,0.21523149999999996,
29277,A,zy,,28.8971,102.103,,,,,,,-0.1008792,
29757,A,zy,,32.7501,102.103,,,,,,,0.2146015,
30237,A,zy,,36.603,102.103,,,,,,,-0.1005827,
28329,A,zy,,21.1912,105.956,,,,,,,0.21333670000000005,
28341,A,zy,,21.1912,109.809,,,,,,,-0.1029047,
28809,A,zy,,25.0442,105.956,,,,,,,-0.1019207,
28821,A,zy,,25.0442,109.809,,,,,,,0.2131522,
29289,A,zy,,28.8971,105.956,,,,,,,0.21479679999999998,
29301,A,zy,,28.8971,109.809,,,,,,,-0.1020846,
29769,A,zy,,32.7501,105.956,,,,,,,-0.1003884,
29781,A,zy,,32.7501,109.809,,,,,,,0.2133209,
30249,A,zy,,36.603,105.956,,,,,,,0.2131146,
30261,A,zy,,36.603,109.809,,,,,,,-0.1016371,
28353,A,zy,,21.1912,113.662,,,,,,,0.21327990000000002,
28833,A,zy,,25.0442,113.662,,,,,,,-0.10097830000000001,
29313,A,zy,,28.8971,113.662,,,,,,,0.21284789999999998,
29793,A,zy,,32.7501,113.662,,,,,,,-0.1019877,
30273,A,zy,,36.603,113.662,,,,,,,0.2111475,
28365,A,zy,,21.1912,117.515,,,,,,,-0.0995614,
28845,A,zy,,25.0442,117.515,,,,,,,0.21258859999999996,
29325,A,zy,,28.8971,117.515,,,,,,,-0.0995199,
29805,A,zy,,32.7501,117.515,,,,,,,0.21049449999999997,
30285,A,zy,,36.603,117.515,,,,,,,-0.1026095,
28377,A,zy,,21.1912,121.368,,,,,,,0.2112798,
28857,A,zy,,25.0442,121.368,,,,,,,-0.09546458,
29337,A,zy,,28.8971,121.368,,,,,,,0.2100207,
29817,A,zy,,32.7501,121.368,,,,,,,-0.09351892,
30297,A,zy,,36.603,121.368,,,,,,,0.20781739999999999,
28389,A,zy,,21.1912,125.221,,,,,,,-0.0776023,
28401,A,zy,,21.1912,129.074,,,,,,,0.1415093,
28869,A,zy,,25.0442,125.221,,,,,,,0.21136799999999997,
28881,A,zy,,25.0442,129.074,,,,,,,0.17000420000000002,
29349,A,zy,,28.8971,125.221,,,,,,,-0.0763717,
29361,A,zy,,28.8971,129.074,,,,,,,0.1395962,
29829,A,zy,,32.7501,125.221,,,,,,,0.20919510000000002,
29841,A,zy,,32.7501,129.074,,,,,,,0.1705261,
30309,A,zy,,36.603,125.221,,,,,,,-0.0741302,
30321,A,zy,,36.603,129.074,,,,,,,0.13530930000000002,
28413,A,zy,,21.1912,132.927,,,,,,,-0.0384577,
28893,A,zy,,25.0442,132.927,,,,,,,-0.3597988,
29373,A,zy,,28.8971,132.927,,,,,,,-0.0379368,
29853,A,zy,,32.7501,132.927,,,,,,,-0.36126030000000003,
30333,A,zy,,36.603,132.927,,,,,,,-0.038715099999999995,
28425,A,zy,,21.1912,136.78,,,,,,,-0.37311619999999995,
28905,A,zy,,25.0442,136.78,,,,,,,-0.06446579999999999,
29385,A,zy,,28.8971,136.78,,,,,,,-0.3739142,
29865,A,zy,,32.7501,136.78,,,,,,,-0.06409279999999999,
30345,A,zy,,36.603,136.78,,,,,,,-0.3762385,
28437,A,zy,,21.1912,140.633,,,,,,,-0.0661204,
28917,A,zy,,25.0442,140.633,,,,,,,-0.3955722,
29397,A,zy,,28.8971,140.633,,,,,,,-0.06430449999999999,
29877,A,zy,,32.7501,140.633,,,,,,,-0.3968443,
30357,A,zy,,36.603,140.633,,,,,,,-0.0666844,
28449,A,zy,,21.1912,144.486,,,,,,,-0.3963562,
28461,A,zy,,21.1912,148.339,,,,,,,-0.071651,
28929,A,zy,,25.0442,144.486,,,,,,,-0.06846039999999999,
28941,A,zy,,25.0442,148.339,,,,,,,-0.3971481,
29409,A,zy,,28.8971,144.486,,,,,,,-0.3976462,
29421,A,zy,,28.8971,148.339,,,,,,,-0.07128400000000001,
29889,A,zy,,32.7501,144.486,,,,,,,-0.0673566,
29901,A,zy,,32.7501,148.339,,,,,,,-0.3988873,
30369,A,zy,,36.603,144.486,,,,,,,-0.39723759999999997,
30381,A,zy,,36.603,148.339,,,,,,,-0.069222,
28473,A,zy,,21.1912,152.191,,,,,,,-0.39439310000000005,
28953,A,zy,,25.0442,152.191,,,,,,,-0.0727729,
29433,A,zy,,28.8971,152.191,,,,,,,-0.39483710000000005,
29913,A,zy,,32.7501,152.191,,,,,,,-0.0710021,
30393,A,zy,,36.603,152.191,,,,,,,-0.3957656,
30405,A,zy,,40.456,1.92647,,,,,,,-0.3390234,
30885,A,zy,,44.3089,1.92647,,,,,,,-0.3466585,
31365,A,zy,,48.1619,1.92647,,,,,,,-0.1081026,
31845,A,zy,,52.0148,1.92647,,,,,,,-0.060496400000000006,
32325,A,zy,,55.8678,1.92647,,,,,,,0.2265835,
30417,A,zy,,40.456,5.77942,,,,,,,-0.15717989999999998,
30429,A,zy,,40.456,9.63237,,,,,,,0.1918996,
30897,A,zy,,44.3089,5.77942,,,,,,,0.1453315,
30909,A,zy,,44.3089,9.63237,,,,,,,-0.09451382,
31377,A,zy,,48.1619,5.77942,,,,,,,-0.1605499,
31389,A,zy,,48.1619,9.63237,,,,,,,0.1673557,
31857,A,zy,,52.0148,5.77942,,,,,,,0.027244400000000002,
31869,A,zy,,52.0148,9.63237,,,,,,,-0.0585956,
32337,A,zy,,55.8678,5.77942,,,,,,,-0.11864739999999999,
32349,A,zy,,55.8678,9.63237,,,,,,,0.21561170000000002,
30441,A,zy,,40.456,13.4853,,,,,,,-0.10064970000000001,
30921,A,zy,,44.3089,13.4853,,,,,,,0.1843699,
31401,A,zy,,48.1619,13.4853,,,,,,,-0.1376308,
31881,A,zy,,52.0148,13.4853,,,,,,,0.012788899999999992,
32361,A,zy,,55.8678,13.4853,,,,,,,-0.1071639,
30453,A,zy,,40.456,17.3383,,,,,,,0.20988459999999998,
30933,A,zy,,44.3089,17.3383,,,,,,,-0.08514076999999999,
31413,A,zy,,48.1619,17.3383,,,,,,,0.18822669999999997,
31893,A,zy,,52.0148,17.3383,,,,,,,-0.040329899999999995,
32373,A,zy,,55.8678,17.3383,,,,,,,0.21222370000000002,
30465,A,zy,,40.456,21.1912,,,,,,,-0.1027383,
30945,A,zy,,44.3089,21.1912,,,,,,,0.1865462,
31425,A,zy,,48.1619,21.1912,,,,,,,-0.139774,
31905,A,zy,,52.0148,21.1912,,,,,,,0.008877099999999999,
32385,A,zy,,55.8678,21.1912,,,,,,,-0.10215139999999999,
30477,A,zy,,40.456,25.0442,,,,,,,0.2121985,
30957,A,zy,,44.3089,25.0442,,,,,,,-0.08499791,
31437,A,zy,,48.1619,25.0442,,,,,,,0.1910635,
31917,A,zy,,52.0148,25.0442,,,,,,,-0.0367591,
32397,A,zy,,55.8678,25.0442,,,,,,,0.21007150000000002,
30489,A,zy,,40.456,28.8971,,,,,,,-0.1023133,
30501,A,zy,,40.456,32.7501,,,,,,,0.2128123,
30969,A,zy,,44.3089,28.8971,,,,,,,0.18842219999999998,
30981,A,zy,,44.3089,32.7501,,,,,,,-0.08498407000000001,
31449,A,zy,,48.1619,28.8971,,,,,,,-0.1389516,
31461,A,zy,,48.1619,32.7501,,,,,,,0.1917292,
31929,A,zy,,52.0148,28.8971,,,,,,,0.010139099999999998,
31941,A,zy,,52.0148,32.7501,,,,,,,-0.036474700000000006,
32409,A,zy,,55.8678,28.8971,,,,,,,-0.102526,
32421,A,zy,,55.8678,32.7501,,,,,,,0.20995819999999998,
30513,A,zy,,40.456,36.603,,,,,,,-0.1014124,
30993,A,zy,,44.3089,36.603,,,,,,,0.18848360000000003,
31473,A,zy,,48.1619,36.603,,,,,,,-0.1357825,
31953,A,zy,,52.0148,36.603,,,,,,,0.0106739,
32433,A,zy,,55.8678,36.603,,,,,,,-0.10545940000000001,
30525,A,zy,,40.456,40.456,,,,,,,0.21198289999999997,
31005,A,zy,,44.3089,40.456,,,,,,,-0.08157396,
31485,A,zy,,48.1619,40.456,,,,,,,0.1917957,
31965,A,zy,,52.0148,40.456,,,,,,,-0.035647599999999995,
32445,A,zy,,55.8678,40.456,,,,,,,0.2070537,
30537,A,zy,,40.456,44.3089,,,,,,,-0.10086389999999999,
30549,A,zy,,40.456,48.1619,,,,,,,0.21171479999999998,
31017,A,zy,,44.3089,44.3089,,,,,,,0.18793610000000002,
31029,A,zy,,44.3089,48.1619,,,,,,,-0.073988,
31497,A,zy,,48.1619,44.3089,,,,,,,-0.1184927,
31509,A,zy,,48.1619,48.1619,,,,,,,0.17679679999999998,
31977,A,zy,,52.0148,44.3089,,,,,,,0.0032819999999999933,
31989,A,zy,,52.0148,48.1619,,,,,,,-0.04895449999999999,
32457,A,zy,,55.8678,44.3089,,,,,,,-0.1195581,
32469,A,zy,,55.8678,48.1619,,,,,,,0.12962079999999998,
30561,A,zy,,40.456,52.0148,,,,,,,0.16589910000000002,
31041,A,zy,,44.3089,52.0148,,,,,,,0.138636,
31521,A,zy,,48.1619,52.0148,,,,,,,0.0766899,
32001,A,zy,,52.0148,52.0148,,,,,,,-0.0616689,
32481,A,zy,,55.8678,52.0148,,,,,,,-0.2573722,
30573,A,zy,,40.456,55.8678,,,,,,,-0.3541652,
31053,A,zy,,44.3089,55.8678,,,,,,,-0.04374089999999999,
31533,A,zy,,48.1619,55.8678,,,,,,,-0.3210082,
32013,A,zy,,52.0148,55.8678,,,,,,,-0.11845879999999999,
32493,A,zy,,55.8678,55.8678,,,,,,,-0.38385020000000003,
30585,A,zy,,40.456,59.7207,,,,,,,-0.0621442,
31065,A,zy,,44.3089,59.7207,,,,,,,-0.3611991,
31545,A,zy,,48.1619,59.7207,,,,,,,-0.051884900000000005,
32025,A,zy,,52.0148,59.7207,,,,,,,-0.1771261,
32505,A,zy,,55.8678,59.7207,,,,,,,-0.028739600000000004,
30597,A,zy,,40.456,63.5737,,,,,,,-0.3887629,
31077,A,zy,,44.3089,63.5737,,,,,,,-0.06618790000000001,
31557,A,zy,,48.1619,63.5737,,,,,,,-0.3825809,
32037,A,zy,,52.0148,63.5737,,,,,,,-0.12113860000000001,
32517,A,zy,,55.8678,63.5737,,,,,,,-0.3568049,
30609,A,zy,,40.456,67.4266,,,,,,,-0.07385040000000001,
30621,A,zy,,40.456,71.2796,,,,,,,-0.3287711,
31089,A,zy,,44.3089,67.4266,,,,,,,-0.3918516,
31101,A,zy,,44.3089,71.2796,,,,,,,-0.3445488,
31569,A,zy,,48.1619,67.4266,,,,,,,-0.07950428000000001,
31581,A,zy,,48.1619,71.2796,,,,,,,-0.3299533,
32049,A,zy,,52.0148,67.4266,,,,,,,-0.1862776,
32061,A,zy,,52.0148,71.2796,,,,,,,-0.3888698,
32529,A,zy,,55.8678,67.4266,,,,,,,-0.0021680000000000033,
32541,A,zy,,55.8678,71.2796,,,,,,,-0.07162289999999999,
30633,A,zy,,40.456,75.1325,,,,,,,-0.1563266,
31113,A,zy,,44.3089,75.1325,,,,,,,0.1731311,
31593,A,zy,,48.1619,75.1325,,,,,,,-0.1367353,
32073,A,zy,,52.0148,75.1325,,,,,,,0.2246041,
32553,A,zy,,55.8678,75.1325,,,,,,,-0.037410799999999994,
30645,A,zy,,40.456,78.9855,,,,,,,0.19136389999999998,
31125,A,zy,,44.3089,78.9855,,,,,,,-0.1162559,
31605,A,zy,,48.1619,78.9855,,,,,,,0.1729658,
32085,A,zy,,52.0148,78.9855,,,,,,,-0.1615646,
32565,A,zy,,55.8678,78.9855,,,,,,,0.002655400000000002,
30657,A,zy,,40.456,82.8384,,,,,,,-0.09543118,
31137,A,zy,,44.3089,82.8384,,,,,,,0.2108696,
31617,A,zy,,48.1619,82.8384,,,,,,,-0.0913634,
32097,A,zy,,52.0148,82.8384,,,,,,,0.1914227,
32577,A,zy,,55.8678,82.8384,,,,,,,-0.041021699999999994,
30669,A,zy,,40.456,86.6914,,,,,,,0.2079432,
30681,A,zy,,40.456,90.5443,,,,,,,-0.09739185,
31149,A,zy,,44.3089,86.6914,,,,,,,-0.1027453,
31161,A,zy,,44.3089,90.5443,,,,,,,0.211479,
31629,A,zy,,48.1619,86.6914,,,,,,,0.18691799999999997,
31641,A,zy,,48.1619,90.5443,,,,,,,-0.09009365999999999,
32109,A,zy,,52.0148,86.6914,,,,,,,-0.1470353,
32121,A,zy,,52.0148,90.5443,,,,,,,0.18876790000000002,
32589,A,zy,,55.8678,86.6914,,,,,,,0.0074906,
32601,A,zy,,55.8678,90.5443,,,,,,,-0.039923799999999995,
30693,A,zy,,40.456,94.3973,,,,,,,0.2092769,
31173,A,zy,,44.3089,94.3973,,,,,,,-0.10475960000000001,
31653,A,zy,,48.1619,94.3973,,,,,,,0.18725789999999998,
32133,A,zy,,52.0148,94.3973,,,,,,,-0.1457402,
32613,A,zy,,55.8678,94.3973,,,,,,,0.009260999999999991,
30705,A,zy,,40.456,98.2502,,,,,,,-0.09906456000000001,
31185,A,zy,,44.3089,98.2502,,,,,,,0.21152870000000001,
31665,A,zy,,48.1619,98.2502,,,,,,,-0.0890758139,
32145,A,zy,,52.0148,98.2502,,,,,,,0.1889366,
32625,A,zy,,55.8678,98.2502,,,,,,,-0.039736499999999994,
30717,A,zy,,40.456,102.103,,,,,,,0.2104373,
31197,A,zy,,44.3089,102.103,,,,,,,-0.10435290000000001,
31677,A,zy,,48.1619,102.103,,,,,,,0.18616529999999998,
32157,A,zy,,52.0148,102.103,,,,,,,-0.14634940000000002,
32637,A,zy,,55.8678,102.103,,,,,,,0.009778599999999998,
30729,A,zy,,40.456,105.956,,,,,,,-0.0994626,
30741,A,zy,,40.456,109.809,,,,,,,0.20877690000000002,
31209,A,zy,,44.3089,105.956,,,,,,,0.2116054,
31221,A,zy,,44.3089,109.809,,,,,,,-0.1051753,
31689,A,zy,,48.1619,105.956,,,,,,,-0.08872496699999999,
31701,A,zy,,48.1619,109.809,,,,,,,0.18590870000000004,
32169,A,zy,,52.0148,105.956,,,,,,,0.18847349999999996,
32181,A,zy,,52.0148,109.809,,,,,,,-0.147358,
32649,A,zy,,55.8678,105.956,,,,,,,-0.039283099999999994,
32661,A,zy,,55.8678,109.809,,,,,,,0.008553699999999997,
30753,A,zy,,40.456,113.662,,,,,,,-0.099326,
31233,A,zy,,44.3089,113.662,,,,,,,0.2080996,
31713,A,zy,,48.1619,113.662,,,,,,,-0.09113015000000001,
32193,A,zy,,52.0148,113.662,,,,,,,0.18500459999999996,
32673,A,zy,,55.8678,113.662,,,,,,,-0.03976570000000001,
30765,A,zy,,40.456,117.515,,,,,,,0.20372829999999997,
31245,A,zy,,44.3089,117.515,,,,,,,-0.1028888,
31725,A,zy,,48.1619,117.515,,,,,,,0.1816023,
32205,A,zy,,52.0148,117.515,,,,,,,-0.1473375,
32685,A,zy,,55.8678,117.515,,,,,,,-0.006911500000000001,
30777,A,zy,,40.456,121.368,,,,,,,-0.09414131,
31257,A,zy,,44.3089,121.368,,,,,,,0.1979765,
31737,A,zy,,48.1619,121.368,,,,,,,-0.0851138,
32217,A,zy,,52.0148,121.368,,,,,,,0.1452345,
32697,A,zy,,55.8678,121.368,,,,,,,-0.057891,
30789,A,zy,,40.456,125.221,,,,,,,0.2013723,
30801,A,zy,,40.456,129.074,,,,,,,0.1720236,
31269,A,zy,,44.3089,125.221,,,,,,,-0.08592475,
31281,A,zy,,44.3089,129.074,,,,,,,0.13488250000000002,
31749,A,zy,,48.1619,125.221,,,,,,,0.15780339999999998,
31761,A,zy,,48.1619,129.074,,,,,,,0.024745600000000006,
32229,A,zy,,52.0148,125.221,,,,,,,-0.2203368,
32241,A,zy,,52.0148,129.074,,,,,,,-0.2279835,
32709,A,zy,,55.8678,125.221,,,,,,,-0.35017159999999997,
32721,A,zy,,55.8678,129.074,,,,,,,-0.004787399999999997,
30813,A,zy,,40.456,132.927,,,,,,,-0.3605828,
31293,A,zy,,44.3089,132.927,,,,,,,-0.0525159,
31773,A,zy,,48.1619,132.927,,,,,,,-0.14398,
32253,A,zy,,52.0148,132.927,,,,,,,0.009531099999999987,
32733,A,zy,,55.8678,132.927,,,,,,,-0.35787880000000005,
30825,A,zy,,40.456,136.78,,,,,,,-0.0739978,
31305,A,zy,,44.3089,136.78,,,,,,,-0.3687695,
31785,A,zy,,48.1619,136.78,,,,,,,-0.12403710000000001,
32265,A,zy,,52.0148,136.78,,,,,,,-0.3550954,
32745,A,zy,,55.8678,136.78,,,,,,,-0.07082169999999999,
30837,A,zy,,40.456,140.633,,,,,,,-0.39304419999999995,
31317,A,zy,,44.3089,140.633,,,,,,,-0.0641768,
31797,A,zy,,48.1619,140.633,,,,,,,-0.1807867,
32277,A,zy,,52.0148,140.633,,,,,,,-0.019212400000000004,
32757,A,zy,,55.8678,140.633,,,,,,,-0.3608432,
30849,A,zy,,40.456,144.486,,,,,,,-0.0670878,
30861,A,zy,,40.456,148.339,,,,,,,-0.3944052,
31329,A,zy,,44.3089,144.486,,,,,,,-0.3879744,
31341,A,zy,,44.3089,148.339,,,,,,,-0.0638078,
31809,A,zy,,48.1619,144.486,,,,,,,-0.11926590000000001,
31821,A,zy,,48.1619,148.339,,,,,,,-0.19367020000000001,
32289,A,zy,,52.0148,144.486,,,,,,,-0.3479044,
32301,A,zy,,52.0148,148.339,,,,,,,-0.011864800000000009,
32769,A,zy,,55.8678,144.486,,,,,,,-0.0676878,
32781,A,zy,,55.8678,148.339,,,,,,,-0.3258453,
30873,A,zy,,40.456,152.191,,,,,,,-0.0734623,
31353,A,zy,,44.3089,152.191,,,,,,,-0.3790535,
31833,A,zy,,48.1619,152.191,,,,,,,-0.1025181,
32313,A,zy,,52.0148,152.191,,,,,,,-0.08131673,
32793,A,zy,,55.8678,152.191,,,,,,,0.17829080000000003,
32805,A,zy,,59.7207,1.92647,,,,,,,-0.09186419,
33285,A,zy,,63.5737,1.92647,,,,,,,0.212297,
33765,A,zy,,67.4266,1.92647,,,,,,,-0.08912943350000001,
34245,A,zy,,71.2796,1.92647,,,,,,,0.21212289999999998,
34725,A,zy,,75.1325,1.92647,,,,,,,-0.08933083700000001,
32817,A,zy,,59.7207,5.77942,,,,,,,0.21339970000000003,
32829,A,zy,,59.7207,9.63237,,,,,,,-0.09772617,
33297,A,zy,,63.5737,5.77942,,,,,,,-0.09250644,
33309,A,zy,,63.5737,9.63237,,,,,,,0.21599400000000002,
33777,A,zy,,67.4266,5.77942,,,,,,,0.2151113,
33789,A,zy,,67.4266,9.63237,,,,,,,-0.09382498,
34257,A,zy,,71.2796,5.77942,,,,,,,-0.09190777,
34269,A,zy,,71.2796,9.63237,,,,,,,0.21721650000000003,
34737,A,zy,,75.1325,5.77942,,,,,,,0.2134064,
34749,A,zy,,75.1325,9.63237,,,,,,,-0.09488400999999999,
32841,A,zy,,59.7207,13.4853,,,,,,,0.212697,
33321,A,zy,,63.5737,13.4853,,,,,,,-0.09718772,
33801,A,zy,,67.4266,13.4853,,,,,,,0.21729790000000002,
34281,A,zy,,71.2796,13.4853,,,,,,,-0.09661415999999999,
34761,A,zy,,75.1325,13.4853,,,,,,,0.2174197,
32853,A,zy,,59.7207,17.3383,,,,,,,-0.09463827,
33333,A,zy,,63.5737,17.3383,,,,,,,0.21708839999999996,
33813,A,zy,,67.4266,17.3383,,,,,,,-0.09757853,
34293,A,zy,,71.2796,17.3383,,,,,,,0.21828699999999998,
34773,A,zy,,75.1325,17.3383,,,,,,,-0.09882879,
32865,A,zy,,59.7207,21.1912,,,,,,,0.21184930000000002,
33345,A,zy,,63.5737,21.1912,,,,,,,-0.09792344,
33825,A,zy,,67.4266,21.1912,,,,,,,0.21834339999999997,
34305,A,zy,,71.2796,21.1912,,,,,,,-0.0994549,
34785,A,zy,,75.1325,21.1912,,,,,,,0.2191517,
32877,A,zy,,59.7207,25.0442,,,,,,,-0.09347820999999999,
33357,A,zy,,63.5737,25.0442,,,,,,,0.21810020000000002,
33837,A,zy,,67.4266,25.0442,,,,,,,-0.09915600000000001,
34317,A,zy,,71.2796,25.0442,,,,,,,0.22000499999999998,
34797,A,zy,,75.1325,25.0442,,,,,,,-0.1018611,
32889,A,zy,,59.7207,28.8971,,,,,,,0.2114583,
32901,A,zy,,59.7207,32.7501,,,,,,,-0.0963793,
33369,A,zy,,63.5737,28.8971,,,,,,,-0.09901712,
33381,A,zy,,63.5737,32.7501,,,,,,,0.21673730000000002,
33849,A,zy,,67.4266,28.8971,,,,,,,0.2180954,
33861,A,zy,,67.4266,32.7501,,,,,,,-0.10096480000000001,
34329,A,zy,,71.2796,28.8971,,,,,,,-0.1024365,
34341,A,zy,,71.2796,32.7501,,,,,,,0.21787220000000002,
34809,A,zy,,75.1325,28.8971,,,,,,,0.21868960000000004,
34821,A,zy,,75.1325,32.7501,,,,,,,-0.10351339999999999,
32913,A,zy,,59.7207,36.603,,,,,,,0.2079548,
33393,A,zy,,63.5737,36.603,,,,,,,-0.10191729999999999,
33873,A,zy,,67.4266,36.603,,,,,,,0.2128092,
34353,A,zy,,71.2796,36.603,,,,,,,-0.1019121,
34833,A,zy,,75.1325,36.603,,,,,,,0.21441140000000003,
32925,A,zy,,59.7207,40.456,,,,,,,-0.09913549999999999,
33405,A,zy,,63.5737,40.456,,,,,,,0.20908800000000002,
33885,A,zy,,67.4266,40.456,,,,,,,-0.1014542,
34365,A,zy,,71.2796,40.456,,,,,,,0.2118967,
34845,A,zy,,75.1325,40.456,,,,,,,-0.09827183,
32937,A,zy,,59.7207,44.3089,,,,,,,0.17394,
32949,A,zy,,59.7207,48.1619,,,,,,,-0.1204549,
33417,A,zy,,63.5737,44.3089,,,,,,,-0.10278989999999999,
33429,A,zy,,63.5737,48.1619,,,,,,,0.1639941,
33897,A,zy,,67.4266,44.3089,,,,,,,0.18799410000000003,
33909,A,zy,,67.4266,48.1619,,,,,,,-0.1254307,
34377,A,zy,,71.2796,44.3089,,,,,,,-0.09910530000000001,
34389,A,zy,,71.2796,48.1619,,,,,,,0.17035469999999997,
34857,A,zy,,75.1325,44.3089,,,,,,,0.19004350000000003,
34869,A,zy,,75.1325,48.1619,,,,,,,-0.1243879,
32961,A,zy,,59.7207,52.0148,,,,,,,-0.3310169,
33441,A,zy,,63.5737,52.0148,,,,,,,-0.3301983,
33921,A,zy,,67.4266,52.0148,,,,,,,-0.3306118,
34401,A,zy,,71.2796,52.0148,,,,,,,-0.3358964,
34881,A,zy,,75.1325,52.0148,,,,,,,-0.32938860000000003,
32973,A,zy,,59.7207,55.8678,,,,,,,-0.09199299,
33453,A,zy,,63.5737,55.8678,,,,,,,-0.3945139,
33933,A,zy,,67.4266,55.8678,,,,,,,-0.08310678,
34413,A,zy,,71.2796,55.8678,,,,,,,-0.39234230000000003,
34893,A,zy,,75.1325,55.8678,,,,,,,-0.08335474,
32985,A,zy,,59.7207,59.7207,,,,,,,-0.3688469,
33465,A,zy,,63.5737,59.7207,,,,,,,-0.0676,
33945,A,zy,,67.4266,59.7207,,,,,,,-0.38940379999999997,
34425,A,zy,,71.2796,59.7207,,,,,,,-0.0701842,
34905,A,zy,,75.1325,59.7207,,,,,,,-0.3891594,
32997,A,zy,,59.7207,63.5737,,,,,,,-0.0718334,
33477,A,zy,,63.5737,63.5737,,,,,,,-0.3787066,
33957,A,zy,,67.4266,63.5737,,,,,,,-0.05683149999999999,
34437,A,zy,,71.2796,63.5737,,,,,,,-0.37479989999999996,
34917,A,zy,,75.1325,63.5737,,,,,,,-0.057046999999999994,
33009,A,zy,,59.7207,67.4266,,,,,,,-0.3407695,
33021,A,zy,,59.7207,71.2796,,,,,,,0.17549130000000002,
33489,A,zy,,63.5737,67.4266,,,,,,,-0.007223199999999999,
33501,A,zy,,63.5737,71.2796,,,,,,,0.1381919,
33969,A,zy,,67.4266,67.4266,,,,,,,-0.35270080000000004,
33981,A,zy,,67.4266,71.2796,,,,,,,0.17510299999999998,
34449,A,zy,,71.2796,67.4266,,,,,,,-0.009127899999999994,
34461,A,zy,,71.2796,71.2796,,,,,,,0.1454546,
34929,A,zy,,75.1325,67.4266,,,,,,,-0.35137260000000003,
34941,A,zy,,75.1325,71.2796,,,,,,,0.1730132,
33033,A,zy,,59.7207,75.1325,,,,,,,0.200653,
33513,A,zy,,63.5737,75.1325,,,,,,,-0.08818350600000001,
33993,A,zy,,67.4266,75.1325,,,,,,,0.21283059999999998,
34473,A,zy,,71.2796,75.1325,,,,,,,-0.08936424200000001,
34953,A,zy,,75.1325,75.1325,,,,,,,0.2122711,
33045,A,zy,,59.7207,78.9855,,,,,,,-0.1001569,
33525,A,zy,,63.5737,78.9855,,,,,,,0.20993119999999998,
34005,A,zy,,67.4266,78.9855,,,,,,,-0.09526375,
34485,A,zy,,71.2796,78.9855,,,,,,,0.2148254,
34965,A,zy,,75.1325,78.9855,,,,,,,-0.09455306999999999,
33057,A,zy,,59.7207,82.8384,,,,,,,0.20761780000000002,
33537,A,zy,,63.5737,82.8384,,,,,,,-0.09668388,
34017,A,zy,,67.4266,82.8384,,,,,,,0.2160884,
34497,A,zy,,71.2796,82.8384,,,,,,,-0.09668884999999999,
34977,A,zy,,75.1325,82.8384,,,,,,,0.2179563,
33069,A,zy,,59.7207,86.6914,,,,,,,-0.1024651,
33081,A,zy,,59.7207,90.5443,,,,,,,0.2083278,
33549,A,zy,,63.5737,86.6914,,,,,,,0.2120569,
33561,A,zy,,63.5737,90.5443,,,,,,,-0.0990652,
34029,A,zy,,67.4266,86.6914,,,,,,,-0.10120320000000001,
34041,A,zy,,67.4266,90.5443,,,,,,,0.2165645,
34509,A,zy,,71.2796,86.6914,,,,,,,0.21696939999999998,
34521,A,zy,,71.2796,90.5443,,,,,,,-0.10214809999999999,
34989,A,zy,,75.1325,86.6914,,,,,,,-0.1003869,
35001,A,zy,,75.1325,90.5443,,,,,,,0.21805609999999997,
33093,A,zy,,59.7207,94.3973,,,,,,,-0.1058732,
33573,A,zy,,63.5737,94.3973,,,,,,,0.21103729999999998,
34053,A,zy,,67.4266,94.3973,,,,,,,-0.1023694,
34533,A,zy,,71.2796,94.3973,,,,,,,0.2180962,
35013,A,zy,,75.1325,94.3973,,,,,,,-0.1023306,
33105,A,zy,,59.7207,98.2502,,,,,,,0.2094647,
33585,A,zy,,63.5737,98.2502,,,,,,,-0.09881344,
34065,A,zy,,67.4266,98.2502,,,,,,,0.2169702,
34545,A,zy,,71.2796,98.2502,,,,,,,-0.103248,
35025,A,zy,,75.1325,98.2502,,,,,,,0.21939150000000002,
33117,A,zy,,59.7207,102.103,,,,,,,-0.1068804,
33597,A,zy,,63.5737,102.103,,,,,,,0.2107142,
34077,A,zy,,67.4266,102.103,,,,,,,-0.1043109,
34557,A,zy,,71.2796,102.103,,,,,,,0.21794449999999999,
35037,A,zy,,75.1325,102.103,,,,,,,-0.10411740000000001,
