ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
64000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.5635308912750000e+02
0.0000000000000000e+00 1.5662466809540001e+02
0.0000000000000000e+00 3.1292548713799999e+01
ITEM: ATOMS id type x y z c_outbec[1] c_outbec[2] c_outbec[3] c_outbec[4] c_outbec[5] c_outbec[6] c_outbec[7] c_outbec[8] c_outbec[9]
25615 4 10.2418 3.89177 2.05611 -2.41254 -0.0816328 -0.101062 -0.230125 -2.38901 -0.158343 -0.0281935 -0.0388664 -3.31588
25617 4 13.7556 3.87462 1.5624 -3.41743 -0.0136865 0.0706454 0.0596535 -2.40441 0.221626 -0.0331213 0.0676811 -2.26237
25668 4 10.1105 1.68081 3.80429 -3.22091 -0.306539 -0.0200543 -0.161665 -2.3411 -0.088712 -0.0464739 -0.238942 -2.39323
25670 4 13.6005 2.05781 3.78031 -2.60685 -0.343665 -0.0196985 -0.487356 -2.94608 -0.102939 -0.101895 -0.248585 -2.45167
5 1 17.7811 1.9651 1.84601 3.07445 0.324748 0.24178 0.0106636 2.95168 -0.334086 -0.189995 0.0696575 2.96508
6405 2 15.646 4.05308 0.133156 5.33395 0.0178315 -0.104919 -0.265413 4.83887 0.09385 0.349794 0.226053 4.85977
6406 2 19.5268 4.0089 0.102996 4.76417 -0.262033 0.307091 -0.0510373 5.03177 0.403258 -0.220196 -0.14723 5.40347
6425 2 16.0238 0.213049 3.55957 4.95081 -0.0226895 0.251784 -0.291414 4.93981 0.0979964 0.0411768 0.31756 4.98054
6429 2 15.6484 4.10485 3.93563 4.98458 -0.152506 0.0865147 -0.0913666 4.7872 0.172176 -0.0868461 -0.0782498 5.31831
6519 2 19.5271 4.09541 3.89033 5.30842 0.0775641 -0.0620383 -0.125923 4.70634 0.11894 0.238161 0.156492 5.02261
25609 4 15.8072 2.03018 2.12668 -2.47683 0.329013 -0.13021 0.15778 -3.13915 0.463087 -0.0256603 0.372958 -2.75268
25619 4 18.0489 3.86468 1.9942 -2.41538 -0.0822537 -0.099694 -0.231292 -2.38876 -0.158451 -0.0264744 -0.0387048 -3.31951
25673 4 17.9192 1.65418 3.74426 -3.21895 -0.300475 -0.0183547 -0.156605 -2.34439 -0.0898996 -0.0435536 -0.241001 -2.39291
6 1 2.12079 5.88909 1.98502 3.03564 -0.0761935 0.245417 0.212327 3.05653 0.120639 -0.166607 -0.205392 3.07844
6407 2 3.88428 8.02555 0.27265 4.80892 0.33448 -0.0739266 -0.118304 4.78548 -0.304869 0.410686 0.0412593 4.77531
6430 2 3.86936 8.06297 4.06837 4.81068 -0.0168147 0.23703 0.300174 4.8726 0.0538249 -0.0981034 -0.300637 4.93892
25611 4 0.231543 5.60567 2.15474 -2.42334 -0.272039 0.090735 -0.106673 -2.38967 0.161717 0.000853169 0.0834868 -3.27217
25613 4 4.13774 5.96477 1.62159 -2.42024 0.0503674 -0.298279 -0.0294238 -3.40434 -0.0330614 -0.109027 0.0444578 -2.21531
25620 4 2.0696 7.78401 1.69369 -3.29648 -0.0460107 0.110631 0.000552083 -2.44726 0.29493 -0.0204351 0.116499 -2.23578
25622 4 4.11838 9.51324 2.06151 -2.43418 -0.303721 0.0236723 -0.110147 -2.33327 0.0633143 -0.0133301 -0.026916 -3.21664
25674 4 2.4883 5.97667 3.8442 -2.18536 -0.0165585 -0.0769159 0.114959 -3.19269 0.0082839 -0.276271 -0.0701574 -2.39696
25689 4 2.05641 9.50686 3.86312 -3.10146 0.139674 -0.02237 0.00907335 -2.21462 0.0854298 0.0041724 0.27861 -2.43025
26141 4 1.95942 5.53586 0.0331298 -3.22765 -0.067467 0.0227611 -0.129659 -2.32636 0.127022 0.10047 0.310398 -2.5751
7 1 6.02887 5.88238 1.94878 3.06482 0.191766 -0.181176 -0.0783142 3.04063 -0.251523 0.165875 0.129515 3.08138
6408 2 7.78945 8.01351 0.240152 4.73228 -0.0877527 0.282553 0.37786 4.92206 0.123048 -0.0496311 -0.416541 4.71786
6431 2 7.7665 8.0463 4.03376 4.80556 0.291234 0.0094933 -0.0505805 4.8335 -0.225964 0.298508 0.10701 4.98031
25614 4 8.04804 5.58469 2.09188 -2.42335 -0.270205 0.0884702 -0.105438 -2.38916 0.164924 -0.000809173 0.0865562 -3.27046
25621 4 6.31878 7.77854 2.04939 -2.34054 -0.113184 -0.0841236 -0.303217 -2.43004 -0.0607388 0.0149914 0.00723887 -3.24571
25677 4 5.91348 5.57433 3.81114 -3.20207 0.00534334 -0.0209038 -0.100443 -2.23697 0.0817027 0.0597164 0.251167 -2.42106
26143 4 6.43956 5.99888 0.00638584 -2.18253 -0.0460662 -0.121634 0.0308587 -3.33567 -0.0227797 -0.329867 -0.116359 -2.54229
26157 4 5.94638 9.44339 0.0346268 -3.21176 0.0913005 0.00240866 -0.0166333 -2.23733 0.122087 0.024796 0.332751 -2.58899
