Structure 99: -244.678888831786 -244.6946563720703 -6.11697222079465 -6.1173664093017575 40 0.015767540284315373
Structure 100: -244.485449069423 -244.52130126953125 -6.112136226735575 -6.113032531738281 40 0.035852200108251964
Structure 1: -508.260794465077 -508.1276550292969 -6.353259930813463 -6.351595687866211 80 0.13313943578015142
Structure 2: -508.951834029085 -508.81085205078125 -6.361897925363563 -6.360135650634765 80 0.14098197830372783
Structure 3: -508.405311320039 -508.27276611328125 -6.355066391500488 -6.3534095764160154 80 0.13254520675775439
Structure 4: -508.46968972373 -508.3194580078125 -6.355871121546626 -6.353993225097656 80 0.1502317159175277
Structure 5: -508.819606730191 -508.6847839355469 -6.360245084127388 -6.358559799194336 80 0.13482279464415114
Structure 6: -508.200068845294 -508.0707092285156 -6.352500860566176 -6.350883865356446 80 0.1293596167784017
Structure 7: -507.965187521611 -507.8443908691406 -6.349564844020138 -6.348054885864258 80 0.12079665247040339
Structure 8: -507.896582092581 -507.7623291015625 -6.3487072761572625 -6.347029113769532 80 0.1342529910185135
Structure 9: -508.279065002156 -508.16595458984375 -6.353488312526951 -6.352074432373047 80 0.11311041231226682
Structure 10: -508.210774031904 -508.0950012207031 -6.3526346753988 -6.351187515258789 80 0.11577281120088401
Structure 11: -507.875043265791 -507.74151611328125 -6.348438040822388 -6.346768951416015 80 0.13352715250977099
Structure 12: -507.624793809682 -507.46759033203125 -6.345309922621025 -6.343344879150391 80 0.1572034776507394
Structure 13: -507.92225135304 -507.7713317871094 -6.349028141913 -6.3471416473388675 80 0.1509195659306215
Structure 14: -507.921648031897 -507.81390380859375 -6.349020600398712 -6.347673797607422 80 0.10774422330325706
Structure 15: -507.898463527861 -507.7898254394531 -6.3487307940982625 -6.347372817993164 80 0.10863808840787215
Structure 16: -507.920830733408 -507.83148193359375 -6.349010384167601 -6.347893524169922 80 0.08934879981427457
Structure 17: -507.454337335228 -507.3339538574219 -6.34317921669035 -6.341674423217773 80 0.12038347780611502
Structure 18: -507.803772938641 -507.6890869140625 -6.347547161733012 -6.346113586425782 80 0.1146860245784751
Structure 19: -507.591167524064 -507.47430419921875 -6.3448895940508 -6.3434288024902346 80 0.11686332484526929
Structure 20: -507.021163789384 -506.8851013183594 -6.3377645473673 -6.3360637664794925 80 0.13606247102461566
Structure 21: -507.884777706728 -507.74432373046875 -6.3485597213341 -6.34680404663086 80 0.14045397625926626
Structure 22: -508.355963553789 -508.2233581542969 -6.354449544422363 -6.352791976928711 80 0.13260539949214944
Structure 23: -507.730858238086 -507.6424865722656 -6.346635727976075 -6.34553108215332 80 0.08837166582037526
Structure 24: -507.874237148393 -507.7673034667969 -6.348427964354912 -6.347091293334961 80 0.10693368159610372
Structure 25: -508.009804053148 -507.909912109375 -6.35012255066435 -6.348873901367187 80 0.09989194377300237
Structure 26: -507.832009077647 -507.6901550292969 -6.347900113470588 -6.346126937866211 80 0.14185404835012605
Structure 27: -507.235567071617 -507.0981140136719 -6.340444588395213 -6.338726425170899 80 0.1374530579451516
Structure 28: -507.283004062221 -507.15411376953125 -6.341037550777762 -6.339426422119141 80 0.12889029268973218
Structure 29: -507.194537831216 -507.0984191894531 -6.3399317228902 -6.338730239868164 80 0.096118641762871
Structure 30: -507.564891081653 -507.43780517578125 -6.344561138520662 -6.3429725646972654 80 0.12708590587175195
Structure 31: -507.288047079983 -507.1669921875 -6.3411005884997875 -6.33958740234375 80 0.12105489248301637
Structure 32: -506.866176017473 -506.733642578125 -6.335827200218413 -6.334170532226563 80 0.13253343934798067
Structure 33: -507.242460838144 -507.16717529296875 -6.3405307604768 -6.339589691162109 80 0.07528554517523389
Structure 34: -506.976867169302 -506.85235595703125 -6.337210839616275 -6.335654449462891 80 0.12451121227076101
Structure 35: -507.342425819985 -507.22674560546875 -6.341780322749813 -6.34033432006836 80 0.1156802145162601
Structure 36: -507.659192487619 -507.5428161621094 -6.345739906095238 -6.344285202026367 80 0.11637632550963417
Structure 37: -507.673649881519 -507.5569152832031 -6.345920623518987 -6.344461441040039 80 0.11673459831587252
Structure 38: -507.55448355338 -507.432373046875 -6.3444310444172505 -6.342904663085937 80 0.12211050650500965
Structure 39: -507.375622321655 -507.22930908203125 -6.342195279020688 -6.340366363525391 80 0.146313239623737
